Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions,,Source:
"????, Bangladesh",4/22/2019,34,24,28.6,,35.1,0,,,9.2,110,,2.5,44.6,57.46,Partially cloudy,,
"????, Bangladesh",4/23/2019,35,25,29.5,,39.5,0,,,9.2,79.58,,2.5,15,62.65,Clear,,
"????, Bangladesh",4/24/2019,36,27,30.8,,38.1,0,,,5.8,97.08,,2.4,23.1,57.72,Clear,,
"????, Bangladesh",4/25/2019,37,27,32.3,,46.3,0,,,9.2,216.67,,2.4,6.9,58.76,Clear,,
"????, Bangladesh",4/26/2019,36,27,31.4,,42,0,,,11.4,215.42,,2.4,30,61.69,Partially cloudy,,
"????, Bangladesh",4/27/2019,34,27,30.7,,43.5,0,,,18.3,149.17,,2.5,61.6,69.57,Partially cloudy,,
"????, Bangladesh",4/28/2019,36.1,29,31.6,,48.1,0,,,16.1,184.17,,2.5,59.2,70.15,Partially cloudy,,
"????, Bangladesh",4/29/2019,36,28,31.8,,43.2,0,,,19.7,185.83,,2.5,64,68.08,Partially cloudy,,
"????, Bangladesh",4/30/2019,36,29,31.8,,44.9,0,,,16.1,180.42,,2.5,64.2,66.58,Partially cloudy,,
"????, Bangladesh",5/1/2019,36,28,31.7,,39.8,0,,,17.2,188.33,,2.5,43.1,60.97,Partially cloudy,,
"????, Bangladesh",5/2/2019,35,29,31.5,,40.6,0,,,13.9,180,,2.5,61,63.68,Partially cloudy,,
"????, Bangladesh",5/3/2019,32,25,28.3,,42.4,0,,,18.3,117.92,,2.4,82,81.45,Overcast,,
"????, Bangladesh",5/4/2019,28,24,25.4,,33.6,0,,,25.3,177.92,,2,82.9,89.69,Overcast,,
"????, Bangladesh",5/5/2019,34,24,29.2,,37.3,0,,,13.9,196.46,,2.5,39.2,68.15,Partially cloudy,,
"????, Bangladesh",5/6/2019,35,27,30.6,,40.6,0,,,13.9,178.75,,2.5,42.7,67.12,Partially cloudy,,
"????, Bangladesh",5/7/2019,35,28,30.8,,40.6,0,,,13.9,181.25,,2.5,46,67.77,Partially cloudy,,
"????, Bangladesh",5/8/2019,36,28,31,,43.8,0,,,13.9,180.83,,2.5,57.8,68.68,Partially cloudy,,
"????, Bangladesh",5/9/2019,35,28,31.1,,46.7,0,,,17.2,177.08,,2.5,57.3,72.1,Partially cloudy,,
"????, Bangladesh",5/10/2019,35,29,31.9,,44.9,0,,,21.9,182.08,,2.5,52.8,72.79,Partially cloudy,,
"????, Bangladesh",5/11/2019,35,29,31.7,,42,0,,,17.2,185.42,,2.5,60.2,68.85,Partially cloudy,,
"????, Bangladesh",5/12/2019,35,27,31.3,,40.7,0,,,13.9,165.42,,2.5,48.5,66.95,Partially cloudy,,
"????, Bangladesh",5/13/2019,36,27,30.4,,43.3,0,,,19.7,141.74,,2.5,72.7,70,Partially cloudy,,
"????, Bangladesh",5/14/2019,33,23,28.5,,40.6,0,,,11.4,150.83,,2.4,62.4,74.53,Partially cloudy,,
"????, Bangladesh",5/15/2019,35,27,30.7,,42,0,,,11.4,170.83,,2.5,50.1,68.69,Partially cloudy,,
"????, Bangladesh",5/16/2019,35,26,30.2,,40.6,0,,,16.1,130.42,,2.5,49,68.14,Partially cloudy,,
"????, Bangladesh",5/17/2019,35,23,29.5,,48.8,0,,,46.1,175,,2.4,64.6,76.86,Partially cloudy,,
"????, Bangladesh",5/18/2019,35,24,28.8,,45.3,0,,,13.9,143.75,,2.5,59.8,74.81,Partially cloudy,,
"????, Bangladesh",5/19/2019,34,26,29,,47.3,0,,,20.8,116.67,,2.5,59.9,76.52,Partially cloudy,,
"????, Bangladesh",5/20/2019,35,26,30,,46.7,0,,,25.3,120.42,,2.5,58.9,73,Partially cloudy,,
"????, Bangladesh",5/21/2019,35,27,31,,40.7,0,,,13.9,133.33,,2.5,43.5,62.67,Partially cloudy,,
"????, Bangladesh",5/22/2019,35,25,30.6,,43.3,3,,,23,165.71,,2.6,47.1,70.23,"Rain, Partially cloudy",,
"????, Bangladesh",5/23/2019,33,23,28.1,,39.3,34.33,,,11.4,163.96,,2.4,70.2,75,"Rain, Partially cloudy",,
"????, Bangladesh",5/24/2019,33,26,29.2,,43.8,12.88,,,17.2,154.13,,2.5,77.4,78.82,"Rain, Overcast",,
"????, Bangladesh",5/25/2019,28,22,26.2,,33.6,55.15,,,21.6,154.96,,2.4,80.1,82.17,"Rain, Overcast",,
"????, Bangladesh",5/26/2019,34.9,26,30.4,,43.2,3,,,10.3,171.54,,2.6,46,71.31,"Rain, Partially cloudy",,
"????, Bangladesh",5/27/2019,36,28.6,31,,50.2,9.6,,,16.1,154.75,,2.6,64.8,75.36,"Rain, Partially cloudy",,
"????, Bangladesh",5/28/2019,35.9,25,31,,44.6,6.5,,,13.9,159,,2.7,47,68.4,"Rain, Partially cloudy",,
"????, Bangladesh",5/29/2019,35.7,27.9,31.6,,45.4,0,,,13.9,167.5,,2.7,47.2,69.35,Partially cloudy,,
"????, Bangladesh",5/30/2019,35,28.7,31.9,,43.3,0,,,12.8,177.5,,2.6,53,68.15,Partially cloudy,,
"????, Bangladesh",5/31/2019,35,26,30.2,,40.8,2.7,,,17.2,157.58,,2.7,71.1,67.63,"Rain, Partially cloudy",,
"????, Bangladesh",6/1/2019,32,23,28.4,,39.2,103.37,,,11.2,116.33,,2.5,60.8,75.72,"Rain, Partially cloudy",,
"????, Bangladesh",6/2/2019,29.2,23,27.4,,35.7,17.48,,,21.9,140,,2.4,79.5,80.44,"Rain, Overcast",,
"????, Bangladesh",6/3/2019,30,25.5,27.8,,36.2,24.77,,,13.9,118.08,,2.5,77.8,81.13,"Rain, Overcast",,
"????, Bangladesh",6/4/2019,30.4,25.8,28.1,,39.7,32.13,,,13.9,186.17,,2.6,81.7,82.73,"Rain, Overcast",,
"????, Bangladesh",6/5/2019,28,24.6,26.2,,32.7,71.77,,,11.4,142.88,,2.3,87.7,88.66,"Rain, Overcast",,
"????, Bangladesh",6/6/2019,34,25,28.3,,45.3,3.89,,,9.3,122.88,,2.7,75.1,83.35,"Rain, Overcast",,
"????, Bangladesh",6/7/2019,32,25.9,29,,39.2,1,,,15,120.13,,2.7,53.4,79.22,"Rain, Partially cloudy",,
"????, Bangladesh",6/8/2019,33,26.8,29.4,,43.8,1.9,,,11.4,125.83,,2.6,69.1,77.82,"Rain, Partially cloudy",,
"????, Bangladesh",6/9/2019,31,27,28.4,,40.6,7.61,,,11.4,149.46,,2.4,82.2,83.39,"Rain, Overcast",,
"????, Bangladesh",6/10/2019,35.1,27.8,30.6,,42.4,19.65,,,10.3,174.17,,2.6,59,72.64,"Rain, Partially cloudy",,
"????, Bangladesh",6/11/2019,35,28,31.2,,46.7,0,,,6.9,160.42,,2.5,35.1,70.34,Partially cloudy,,
"????, Bangladesh",6/12/2019,36,28,32,,48.8,0,,,8.1,173.88,,2.5,45.6,71.69,Partially cloudy,,
"????, Bangladesh",6/13/2019,35,27.9,31.8,,47.3,0,,,9.2,210.96,,2.5,66.1,74.72,Partially cloudy,,
"????, Bangladesh",6/14/2019,32,29.5,30.6,,42.3,0,,,10.3,161.13,,2.6,77.1,78.92,Overcast,,
"????, Bangladesh",6/15/2019,30,26,27.6,,38.9,30.36,,,9.2,115.67,,2.6,77.6,83.1,"Rain, Overcast",,
"????, Bangladesh",6/16/2019,34.9,26,30.1,,46,0,,,15,155.71,,2.6,63.9,74.82,Partially cloudy,,
"????, Bangladesh",6/17/2019,34.4,25,30.6,,46,0,,,13.4,180.58,,2.6,68,76.95,Partially cloudy,,
"????, Bangladesh",6/18/2019,35,25.6,30.2,,43.8,76.3,,,11.4,137.88,,2.5,67.1,73.94,"Rain, Partially cloudy",,
"????, Bangladesh",6/19/2019,37,28.2,32.4,,46.7,0,,,8.1,177.79,,2.7,56.3,69.76,Partially cloudy,,
"????, Bangladesh",6/20/2019,33.7,26,30.7,,42.1,27,,,13.9,149.92,,2.6,78,75.71,"Rain, Overcast",,
"????, Bangladesh",6/21/2019,33.8,28,30.3,,43.8,2.55,,,23,116.38,,2.6,74.8,78.95,"Rain, Partially cloudy",,
"????, Bangladesh",6/22/2019,33,27,30,,43.8,25.7,,,11.4,143.04,,2.5,60.2,77.63,"Rain, Partially cloudy",,
"????, Bangladesh",6/23/2019,35.8,27,31.3,,43.5,27.46,,,9.2,179.96,,2.6,40.2,69.84,"Rain, Partially cloudy",,
"????, Bangladesh",6/24/2019,36,28.7,32.3,,44.7,0.4,,,11.4,202.75,,2.7,39.5,67.09,"Rain, Partially cloudy",,
"????, Bangladesh",6/25/2019,36,29,32.2,,44.9,0,,,13.9,215.29,,2.7,52.7,69.04,Partially cloudy,,
"????, Bangladesh",6/26/2019,35,28.9,31.7,,45.5,0,,,15,193.58,,2.6,72,73.1,Partially cloudy,,
"????, Bangladesh",6/27/2019,32,27,29.7,,42.3,14.01,,,20.8,185.08,,2.6,74.5,80.07,"Rain, Partially cloudy",,
"????, Bangladesh",6/28/2019,32.4,26.9,28.6,,43,12.25,,,17.2,156.79,,2.5,77.4,84.27,"Rain, Overcast",,
"????, Bangladesh",6/29/2019,34.2,26.9,30.2,,43.9,2.8,,,10.3,117.79,,2.5,62.8,78.03,"Rain, Partially cloudy",,
"????, Bangladesh",6/30/2019,34.1,28,30.3,,44.9,25.76,,,9.2,125.67,,2.6,73.7,80.01,"Rain, Partially cloudy",,
"????, Bangladesh",7/1/2019,34,28,30.2,,45.3,8.23,,,18.3,116.5,,2.6,72.4,76.71,"Rain, Partially cloudy",,
"????, Bangladesh",7/2/2019,31,26,28.3,,39.1,33.99,,,21.9,121.39,,2.4,81,82.04,"Rain, Overcast",,
"????, Bangladesh",7/3/2019,33,26,29.3,,42.3,14.58,,,16.1,134.13,,2.5,62,78.79,"Rain, Partially cloudy",,
"????, Bangladesh",7/4/2019,34.4,28,30.7,,44.2,14.96,,,11.4,133.83,,2.7,74.8,75.46,"Rain, Partially cloudy",,
"????, Bangladesh",7/5/2019,33.4,28,30.5,,41.2,5.3,,,17.2,131.54,,2.7,69.2,73.01,"Rain, Partially cloudy",,
"????, Bangladesh",7/6/2019,30,27.4,28.8,,40.4,10.4,,,16.1,122.79,,2.6,87.5,84.33,"Rain, Overcast",,
"????, Bangladesh",7/7/2019,31,26.9,28.5,,40.6,40.05,,,11.4,175.33,,2.5,87.7,87.79,"Rain, Overcast",,
"????, Bangladesh",7/8/2019,31,27,28.6,,42.4,60.72,,,11.4,167.5,,2.4,80.1,87.55,"Rain, Overcast",,
"????, Bangladesh",7/9/2019,32,28,29.5,,44.2,29.8,,,12.8,175.42,,2.6,83.6,84.79,"Rain, Overcast",,
"????, Bangladesh",7/10/2019,32.1,28,29.5,,41.9,47.31,,,16.1,182.29,,2.6,76.5,79.24,"Rain, Overcast",,
"????, Bangladesh",7/11/2019,32,26,28.3,,46.2,21.33,,,16.1,172.33,,2.3,91.6,88.47,"Rain, Overcast",,
"????, Bangladesh",7/12/2019,31,25.8,27.3,,39.1,109.49,,,11.4,168.04,,2.4,88.6,88.6,"Rain, Overcast",,
"????, Bangladesh",7/13/2019,34,26.6,28.8,,45.8,29.26,,,13.9,181.54,,2.4,82.5,85.87,"Rain, Overcast",,
"????, Bangladesh",7/14/2019,29,24.9,27.1,,36.8,80.83,,,16.1,143.46,,2.5,90.4,89.65,"Rain, Overcast",,
"????, Bangladesh",7/15/2019,29.7,25,27,,36.5,25,,,17.2,114.92,,2.4,85.4,88.59,"Rain, Overcast",,
"????, Bangladesh",7/16/2019,34,26.8,29.3,,49.5,2.9,,,17.2,160.09,,2.5,76.4,84.71,"Rain, Overcast",,
"????, Bangladesh",7/17/2019,35,27,30.8,,46.7,0,,,6.9,164.25,,2.5,43.6,75.59,Partially cloudy,,
"????, Bangladesh",7/18/2019,34,28,30.6,,50.4,9,,,9.2,188.88,,2.3,59.5,78.79,"Rain, Partially cloudy",,
"????, Bangladesh",7/19/2019,34,28.5,30.9,,43.5,1.3,,,13.9,157.92,,2.6,61.9,73.59,"Rain, Partially cloudy",,
"????, Bangladesh",7/20/2019,35.1,28,31.1,,43.3,3.24,,,11.4,184.13,,2.6,41.5,70.47,"Rain, Partially cloudy",,
"????, Bangladesh",7/21/2019,36,28.7,31.7,,50.2,0,,,10.3,212.79,,2.6,51.5,73.82,Partially cloudy,,
"????, Bangladesh",7/22/2019,35,29,31.9,,44.9,29.69,,,13.9,193.63,,2.5,69.9,69.54,"Rain, Partially cloudy",,
"????, Bangladesh",7/23/2019,35.2,29,31.4,,40.7,1,,,15,189.42,,2.6,54.7,66.87,"Rain, Partially cloudy",,
"????, Bangladesh",7/24/2019,34,28,31,,43.8,8,,,12.8,173.75,,2.6,81.1,76.62,"Rain, Overcast",,
"????, Bangladesh",7/25/2019,33,26.9,29.3,,41,20.29,,,8.1,106.08,,2.6,78.3,80.62,"Rain, Overcast",,
"????, Bangladesh",7/26/2019,29.2,26.9,27.8,,36.1,57.94,,,11.4,118.08,,2.3,88.3,89.28,"Rain, Overcast",,
"????, Bangladesh",7/27/2019,31,26,28.1,,39.1,35.71,,,13.9,136.04,,2.5,81.8,82.75,"Rain, Overcast",,
"????, Bangladesh",7/28/2019,32,26.9,29.4,,37.9,0.89,,,18.3,130.67,,2.6,78.4,74.43,"Rain, Overcast",,
"????, Bangladesh",7/29/2019,33,27.4,29.4,,39.3,6.87,,,16.1,133.21,,2.6,68.1,76.39,"Rain, Partially cloudy",,
"????, Bangladesh",7/30/2019,31.2,27,28.6,,39.1,17.69,,,11.4,180.29,,2.5,73.9,81.16,"Rain, Partially cloudy",,
"????, Bangladesh",7/31/2019,32,27.7,29,,42.3,28.96,,,13.9,163.21,,2.5,72.4,81.53,"Rain, Partially cloudy",,
"????, Bangladesh",8/1/2019,33,27.6,30,,43.8,28.8,,,11.4,141.91,,2.6,67.1,77.82,"Rain, Partially cloudy",,
"????, Bangladesh",8/2/2019,33.6,26,30.1,,42.3,9.29,,,13.9,143.88,,2.6,62.9,76.31,"Rain, Partially cloudy",,
"????, Bangladesh",8/3/2019,33,27.6,29.4,,43.8,24.7,,,12.8,115.58,,2.5,75.7,82.97,"Rain, Overcast",,
"????, Bangladesh",8/4/2019,34.1,27.9,30.5,,44.3,7,,,10.3,114.21,,2.6,63.4,74.2,"Rain, Partially cloudy",,
"????, Bangladesh",8/5/2019,36,28.9,31.9,,52.5,1,,,9.2,91.96,,2.6,55.5,74.32,"Rain, Partially cloudy",,
"????, Bangladesh",8/6/2019,35.1,28,31.7,,49.5,29.07,,,12.8,137.58,,2.6,74.8,72.85,"Rain, Partially cloudy",,
"????, Bangladesh",8/7/2019,33.1,27,29.5,,39.4,27.3,,,23,113.38,,2.6,78.3,74.01,"Rain, Overcast",,
"????, Bangladesh",8/8/2019,30,26,27.3,,38.8,115.35,,,17.2,127.58,,2,88.6,90.79,"Rain, Overcast",,
"????, Bangladesh",8/9/2019,34,26.8,29.7,,43.5,9.01,,,11.4,153.25,,2.6,73.2,78.45,"Rain, Partially cloudy",,
"????, Bangladesh",8/10/2019,36,27.6,31.2,,46.3,3.7,,,9.2,128.83,,2.6,59.4,72.86,"Rain, Partially cloudy",,
"????, Bangladesh",8/11/2019,35,28.4,31.6,,47.3,0,,,6.9,153.04,,2.6,59.4,74.59,Partially cloudy,,
"????, Bangladesh",8/12/2019,35,26,30.8,,46.7,40.01,,,16.1,138.88,,2.5,71.1,75.43,"Rain, Partially cloudy",,
"????, Bangladesh",8/13/2019,31,26,28.3,,40.6,61.73,,,13.9,122.25,,2.5,84.2,84.98,"Rain, Overcast",,
"????, Bangladesh",8/14/2019,28.1,26.4,27.8,,34.1,56.2,,,11.4,141.26,,2.5,88.7,87.86,"Rain, Overcast",,
"????, Bangladesh",8/15/2019,32,27,28.7,,42.3,12.94,,,13.9,186.75,,2.6,79.6,84.41,"Rain, Overcast",,
"????, Bangladesh",8/16/2019,33.2,26,29.2,,43.8,1.98,,,11.4,167.38,,2.5,81,83.46,"Rain, Overcast",,
"????, Bangladesh",8/17/2019,33,27,29.6,,43.8,24.66,,,11.4,167.88,,2.4,75.8,80.33,"Rain, Overcast",,
"????, Bangladesh",8/18/2019,32,27.2,29.8,,38.2,1,,,18.3,164.58,,2.7,66.6,73.88,"Rain, Partially cloudy",,
"????, Bangladesh",8/19/2019,34.6,27.5,30.7,,40.1,1,,,11.4,165.79,,2.6,50.3,71.27,"Rain, Partially cloudy",,
"????, Bangladesh",8/20/2019,34,28.2,30.9,,43.5,1,,,8.1,191.29,,2.6,65.1,72.89,"Rain, Partially cloudy",,
"????, Bangladesh",8/21/2019,35,27.8,31.6,,44.2,1,,,6.9,158.46,,2.6,59.4,70.93,"Rain, Partially cloudy",,
"????, Bangladesh",8/22/2019,35,27.1,30.2,,46.8,4.56,,,13.9,164.74,,2.6,74.4,77.63,"Rain, Partially cloudy",,
"????, Bangladesh",8/23/2019,32.6,26,29.1,,42.3,7.42,,,10.3,88.38,,2.5,76.8,83.64,"Rain, Overcast",,
"????, Bangladesh",8/24/2019,31.9,26,28.5,,40,17.35,,,13.9,102.5,,2.5,81,82.85,"Rain, Overcast",,
"????, Bangladesh",8/25/2019,34,26,30.1,,45.3,10,,,11.4,115.63,,2.6,66.7,74.5,"Rain, Partially cloudy",,
"????, Bangladesh",8/26/2019,34.2,28,30.8,,42,19,,,11.4,136.96,,2.7,46.7,70.76,"Rain, Partially cloudy",,
"????, Bangladesh",8/27/2019,34,27,30.7,,43.8,0.5,,,15,128,,2.6,45.4,72.97,"Rain, Partially cloudy",,
"????, Bangladesh",8/28/2019,32.8,28,30.4,,41.8,0,,,11.4,117.13,,2.6,61.1,74.1,Partially cloudy,,
"????, Bangladesh",8/29/2019,35.1,28.4,31.7,,40.8,0,,,11.4,137.65,,2.6,46.5,66,Partially cloudy,,
"????, Bangladesh",8/30/2019,36.1,28.2,31.7,,46.4,0,,,8.1,207.48,,2.6,50.7,69.09,Partially cloudy,,
"????, Bangladesh",8/31/2019,33,29,30.3,,42.2,0.41,,,10.3,226.08,,2.6,67.7,77.62,"Rain, Partially cloudy",,
"????, Bangladesh",9/1/2019,36,28,31.8,,45.3,2,,,9.2,184.21,,2.6,52.7,71.53,"Rain, Partially cloudy",,
"????, Bangladesh",9/2/2019,33.7,25,29.6,,40.7,41.7,,,11.4,127.96,,2.5,73.9,76.32,"Rain, Partially cloudy",,
"????, Bangladesh",9/3/2019,34.1,27,30.2,,42.3,1.3,,,15,111.25,,2.6,75.1,73.41,"Rain, Overcast",,
"????, Bangladesh",9/4/2019,33.1,28.4,30.4,,43.8,10.8,,,17.2,113.67,,2.6,71.4,73.57,"Rain, Partially cloudy",,
"????, Bangladesh",9/5/2019,33.1,27.8,30.2,,42.1,12.7,,,17.2,131.33,,2.6,70.2,76.77,"Rain, Partially cloudy",,
"????, Bangladesh",9/6/2019,32.9,27.4,29.9,,40.5,8.7,,,18.3,120.5,,2.7,58.1,75.47,"Rain, Partially cloudy",,
"????, Bangladesh",9/7/2019,31.2,27.4,29.1,,39.5,4.54,,,13.9,129.13,,2.6,75.2,81.74,"Rain, Overcast",,
"????, Bangladesh",9/8/2019,32.2,27.4,29.3,,39.7,4.06,,,15,149.26,,2.6,77.8,79.24,"Rain, Overcast",,
"????, Bangladesh",9/9/2019,32,27,28.5,,42.3,35.62,,,11.4,155.67,,2.6,77.1,85.22,"Rain, Overcast",,
"????, Bangladesh",9/10/2019,34,27,29.6,,47.3,25,,,9.2,174.96,,2.6,65.4,82.49,"Rain, Partially cloudy",,
"????, Bangladesh",9/11/2019,33,27.6,29.8,,42.3,6.11,,,13.9,136.67,,2.6,71.2,78.46,"Rain, Partially cloudy",,
"????, Bangladesh",9/12/2019,31,27,28.2,,40.6,19.65,,,17.2,145.71,,2.6,84.3,86.95,"Rain, Overcast",,
"????, Bangladesh",9/13/2019,29,26.7,27.5,,36.4,24.39,,,10.3,141.58,,2.5,92.8,90.77,"Rain, Overcast",,
"????, Bangladesh",9/14/2019,33.7,27,29.7,,40.7,0.8,,,9.2,180.74,,2.6,68.4,76.05,"Rain, Partially cloudy",,
"????, Bangladesh",9/15/2019,34.2,27.4,30.6,,41.3,5,,,9.2,184.58,,2.6,57,72.13,"Rain, Partially cloudy",,
"????, Bangladesh",9/16/2019,34,26,29.8,,42,1.2,,,9.2,172.92,,2.5,77.3,78.19,"Rain, Overcast",,
"????, Bangladesh",9/17/2019,34.7,27.9,30.2,,44.2,0,,,11.4,136.43,,2.7,62.7,77.25,Partially cloudy,,
"????, Bangladesh",9/18/2019,35,27.6,30.8,,43.5,0,,,9.2,86.38,,2.5,38.4,72.5,Partially cloudy,,
"????, Bangladesh",9/19/2019,36,27.2,31.2,,47.3,0,,,6.9,184.63,,2.6,52.3,70.83,Partially cloudy,,
"????, Bangladesh",9/20/2019,35,28,30.4,,43.5,16.8,,,13.9,215.46,,2.6,54.5,72.95,"Rain, Partially cloudy",,
"????, Bangladesh",9/21/2019,35,28,30,,43.5,5.49,,,11.4,225.57,,2.6,60.3,76.3,"Rain, Partially cloudy",,
"????, Bangladesh",9/22/2019,32.1,26.4,28.7,,39.3,6.4,,,17.2,97.5,,2.6,74.1,81.57,"Rain, Partially cloudy",,
"????, Bangladesh",9/23/2019,32.9,26,28.1,,42.3,51.77,,,13.9,119.83,,2.5,72.9,83.4,"Rain, Partially cloudy",,
"????, Bangladesh",9/24/2019,31.2,25.8,27.4,,39.1,18.36,,,11.4,106.21,,2.5,82.4,85.02,"Rain, Overcast",,
"????, Bangladesh",9/25/2019,30,24.5,26.6,,36.2,22.18,,,9.2,93.48,,2.5,88.6,86.43,"Rain, Overcast",,
"????, Bangladesh",9/26/2019,31,24.8,27.9,,37.7,9.05,,,9.2,169.58,,2.5,83.2,80.54,"Rain, Overcast",,
"????, Bangladesh",9/27/2019,32,25.4,28.6,,37.8,2,,,10.3,209.04,,2.6,68.9,75.55,"Rain, Partially cloudy",,
"????, Bangladesh",9/28/2019,30,25.9,27.8,,34.5,10.36,,,9.2,159.13,,2.5,79.4,81.14,"Rain, Overcast",,
"????, Bangladesh",9/29/2019,31,24.9,27.2,,36.5,18.45,,,8.1,83.75,,2.5,81.2,85.66,"Rain, Overcast",,
"????, Bangladesh",9/30/2019,30,24.9,27.5,,36.2,1.67,,,8.1,130.96,,2.6,76.7,82.39,"Rain, Overcast",,
"????, Bangladesh",10/1/2019,29.7,25.8,27,,35.9,90.37,,,9.2,163,,2.4,80.8,88.11,"Rain, Overcast",,
"????, Bangladesh",10/2/2019,32.6,26,28.8,,37.9,18,,,11.4,185.54,,2.5,71.1,76.6,"Rain, Partially cloudy",,
"????, Bangladesh",10/3/2019,33,26,28.6,,40.6,19.38,,,11.4,138.08,,2.3,58.8,78.67,"Rain, Partially cloudy",,
"????, Bangladesh",10/4/2019,34,26.4,29.5,,45.3,0,,,6.9,225.42,,2.6,46.1,76.11,Partially cloudy,,
"????, Bangladesh",10/5/2019,35,26.7,29.6,,44.5,0,,,9.2,163.13,,2.6,54.2,77.06,Partially cloudy,,
"????, Bangladesh",10/6/2019,33,26.8,29,,42.1,12.81,,,9.2,133,,2.6,70.1,79.19,"Rain, Partially cloudy",,
"????, Bangladesh",10/7/2019,32,25.9,28.1,,42.3,3,,,8.1,134.21,,2.5,61.8,82.57,"Rain, Partially cloudy",,
"????, Bangladesh",10/8/2019,32,25.8,28.4,,37.9,9.6,,,13.9,91.04,,2.4,63.4,78.93,"Rain, Partially cloudy",,
"????, Bangladesh",10/9/2019,33,26,28.3,,42.3,2.2,,,9.2,119.17,,2.6,64.1,78.96,"Rain, Partially cloudy",,
"????, Bangladesh",10/10/2019,29,24.7,26.2,,33.6,46.94,,,9.2,101.29,,2.5,74.4,86.22,"Rain, Partially cloudy",,
"????, Bangladesh",10/11/2019,33,24.8,28.3,,39.3,2.6,,,6.9,77.25,,2.6,51.4,75.51,"Rain, Partially cloudy",,
"????, Bangladesh",10/12/2019,33,25.1,29.1,,39.2,0,,,6.9,101.21,,2.7,33.7,72.9,Partially cloudy,,
"????, Bangladesh",10/13/2019,32.9,25.2,29,,40.7,0,,,9.2,184.04,,2.5,28.9,71.03,Partially cloudy,,
"????, Bangladesh",10/14/2019,33,25.2,28.9,,38,0,,,9.2,287.38,,2.6,24.9,66.98,Clear,,
"????, Bangladesh",10/15/2019,33.6,25.5,29.4,,40.6,0,,,9.2,131.79,,2.6,21.1,70.78,Clear,,
"????, Bangladesh",10/16/2019,31,25,28,,36.2,18.3,,,12.8,101.83,,2.5,50,79.19,"Rain, Partially cloudy",,
"????, Bangladesh",10/17/2019,33.2,25.1,29.2,,38.6,1.3,,,5.8,60.3,,2.6,28,72.08,"Rain, Partially cloudy",,
"????, Bangladesh",10/18/2019,35,26,30,,43.3,0,,,9.2,80.83,,2.3,22.2,68.94,Clear,,
"????, Bangladesh",10/19/2019,34,27,30,,43.5,0,,,6.9,207.08,,2.5,18.5,69.16,Clear,,
"????, Bangladesh",10/20/2019,34,26,30.1,,39.3,0,,,9.2,250.42,,2.5,15.3,64.27,Clear,,
"????, Bangladesh",10/21/2019,33,26,29.3,,38.1,0,,,9.2,295,,2.5,20.7,67.18,Clear,,
"????, Bangladesh",10/22/2019,33,26,28.9,,39.3,0,,,6.9,132.08,,2.3,50.5,74.95,Partially cloudy,,
"????, Bangladesh",10/23/2019,31,27,27.8,,37.7,0,,,9.2,64.58,,1.6,68,82.13,Partially cloudy,,
"????, Bangladesh",10/24/2019,27,22,23.5,,30.6,40.97,,,11.4,144,,1.9,92.2,89.22,"Rain, Overcast",,
"????, Bangladesh",10/25/2019,26,22,23.9,,,18.03,,,11.4,84.54,,2.4,87.8,87.49,"Rain, Overcast",,
"????, Bangladesh",10/26/2019,27,23.7,24.8,,30.1,58.04,,,9.2,259.38,,2.4,83.3,87.16,"Rain, Overcast",,
"????, Bangladesh",10/27/2019,29,23,25.6,,31.4,2,,,11.4,288.67,,2.5,62.5,77.29,"Rain, Partially cloudy",,
"????, Bangladesh",10/28/2019,30.4,22.2,25.9,,32,0,,,10.3,246.83,,2.6,29.6,70.14,Partially cloudy,,
"????, Bangladesh",10/29/2019,31.4,22.7,26.5,,34.6,0,,,6.9,277.92,,2.5,18.6,71.36,Clear,,
"????, Bangladesh",10/30/2019,32,22.8,27,,34.2,0,,,9.2,205.04,,2.5,30.7,69.18,Partially cloudy,,
"????, Bangladesh",10/31/2019,32,23.2,27.2,,34.2,0,,,9.2,263.67,,2.6,24.4,68.58,Clear,,
"????, Bangladesh",11/1/2019,33,23.9,27.6,,38.1,0,,,8.1,254.42,,2.5,33.7,70.01,Partially cloudy,,
"????, Bangladesh",11/2/2019,32.6,23.6,27.4,,33.5,0,,,8.1,169.29,,2.5,24,67.75,Clear,,
"????, Bangladesh",11/3/2019,32,23,26.9,,36.8,0,,,6.9,137.33,,2.4,41.7,74.03,Partially cloudy,,
"????, Bangladesh",11/4/2019,32,22.4,27,,35.1,0,,,11.4,210.63,,2.4,22.8,68.66,Clear,,
"????, Bangladesh",11/5/2019,31,23.4,27.2,,34.6,0,,,5.8,80.92,,2.3,20.2,71.83,Clear,,
"????, Bangladesh",11/6/2019,31,23.5,26.7,,36.5,0,,,9.2,151.29,,2.1,32.1,75.1,Partially cloudy,,
"????, Bangladesh",11/7/2019,31,21.2,26.1,,34.2,0,,,8.1,76.29,,2.4,51.4,69.85,Partially cloudy,,
"????, Bangladesh",11/8/2019,28.4,23.6,25.5,,31.3,4.54,,,6.9,96.22,,2.2,80.9,79.74,"Rain, Overcast",,
"????, Bangladesh",11/9/2019,26,23,24.2,,,31.28,,,13.9,72.79,,2.4,92.1,90.87,"Rain, Overcast",,
