time, mean_MYD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean,Station_mean_raw_PM2.5,Maximum Temperature,Minimum Temperature,Average Temperature,Heat Index,Rain Precipitation,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
2019-10-29,0.164599584,138,31.4,22.7,26.5,34.6,0,6.9,277.92,,2.5,18.6,71.36,Clear
2019-10-30,0.295294605,159,32,22.8,27,34.2,0,9.2,205.04,,2.5,30.7,69.18,Partially cloudy
2019-10-31,0.49747797,163,32,23.2,27.2,34.2,0,9.2,263.67,,2.6,24.4,68.58,Clear
2019-11-01,0.344685363,149,33,23.9,27.6,38.1,0,8.1,254.42,,2.5,33.7,70.01,Partially cloudy
2019-11-02,0.219187287,156,32.6,23.6,27.4,33.5,0,8.1,169.29,,2.5,24,67.75,Clear
2019-11-03,0.197259543,144,32,23,26.9,36.8,0,6.9,137.33,,2.4,41.7,74.03,Partially cloudy
2019-11-04,0.309135851,177,32,22.4,27,35.1,0,11.4,210.63,,2.4,22.8,68.66,Clear
2019-11-05,0.759092354,159,31,23.4,27.2,34.6,0,5.8,80.92,,2.3,20.2,71.83,Clear
2019-11-06,0.724810277,157,31,23.5,26.7,36.5,0,9.2,151.29,,2.1,32.1,75.1,Partially cloudy
2019-11-07,0.267543612,190,31,21.2,26.1,34.2,0,8.1,76.29,,2.4,51.4,69.85,Partially cloudy
2019-11-08,0.436602559,168,28.4,23.6,25.5,31.3,4.54,6.9,96.22,,2.2,80.9,79.74,"Rain, Overcast"
2019-11-09,0.215783776,25.3,26,23,24.2,,31.28,13.9,72.79,,2.4,92.1,90.87,"Rain, Overcast"
2019-11-10,0.193333343,15.2,25,22.9,23.9,,44.59,23,67.58,51.9,2.4,91,85.71,"Rain, Overcast"
2019-11-11,0.217190178,40.7,31,23.1,26.1,34.6,6.79,13.9,66.04,,2.5,52.7,76.41,"Rain, Partially cloudy"
2019-11-12,0.465511875,71.9,31,22,26,32.4,0,9.2,70.88,,2.3,24.6,74.53,Clear
2019-11-13,0.566590129,82.8,32,22.2,26.5,36.8,0,6.9,86.29,,2.2,27.1,72.17,Partially cloudy
2019-11-14,0.148774913,69.1,32.1,21.8,26.8,34.9,0,6.9,77.63,,2.3,10.4,70.48,Clear
2019-11-15,0.177092757,87,33,21.4,26.4,34,0,8.1,126.75,,2.3,0,67.95,Clear
2019-11-16,0.360833264,103.7,31,21.8,26.2,32.4,0,6.9,85.87,,2.3,20.4,68.28,Clear
2019-11-17,0.571652171,123.7,30.2,21.4,25.8,31.3,0,9.2,148.87,,2.3,31.2,70.01,Partially cloudy
2019-11-18,0.590057865,124,30,20.4,25.2,32.6,0,4.7,117.63,,2.4,19.5,70.4,Clear
2019-11-19,0.715388493,168.3,29.1,20.2,24.7,31.4,0,5.8,102.08,,1.7,37.3,74.66,Partially cloudy
2019-11-20,0.561931737,70.8,30,19.6,24.3,29.2,0,6.9,201.38,,2.2,19.6,60.96,Clear
2019-11-21,0.408026679,101.3,30,19.2,24,32.6,0,6.9,82.75,,2.3,20.6,69.51,Clear
2019-11-22,0.438590078,122.9,28.6,19.4,24,29,0,5.8,76.04,,2.2,28.6,71.27,Partially cloudy
2019-11-23,0.599847846,117.8,30,19.8,24.6,32.6,0,8.1,138.27,,2.2,27.1,71.48,Partially cloudy
2019-11-24,0.751302916,136.7,29,19.8,24.3,30.7,0,6.9,87.54,,2.2,18.2,73.07,Clear
2019-11-25,0.516533781,104.8,28.4,20,24.3,29.5,0,6.9,7.88,,2.1,11.8,72.69,Clear
2019-11-26,0.430274804,88.2,30,20.1,25,32.6,0,5.8,38.71,,2.3,2.3,73.12,Clear
2019-11-27,0.235005863,65.7,29.9,19.6,24.4,30.8,0,6.9,59.29,,2.3,0,70.71,Clear
2019-11-28,0.19806984,79,31,19.6,24.7,33.7,0,5.8,81.92,,2.5,0,71.41,Clear
2019-11-29,0.278470287,105.3,30.6,19.6,24.7,32,0,5.8,49.54,,2.3,0,71.88,Clear
2019-11-30,0.483391279,124.4,31,19.5,24.3,33,0,9.2,112.88,,2.3,0.6,69.23,Clear
2019-12-01,0.665405957,129,29,20,23.8,29.1,0,10.3,166.54,,2.3,22.2,67.12,Clear
2019-12-02,0.487917757,118.7,29,17.9,23,28.8,0,5.8,195.04,,2.2,23.5,67.95,Clear
2019-12-03,0.483984001,130.6,27,16.8,22,27.5,0,5.8,206.08,,2.3,15.1,69.13,Clear
2019-12-04,0.325465912,111.2,27,17,21.5,27.3,0,6.9,60.25,,2,6.5,68.51,Clear
2019-12-05,0.127911151,79.2,30.1,17,22.9,30.4,0,11.4,107.29,,2.4,4.5,66.62,Clear
2019-12-06,0.186330252,59.7,30.4,18.7,23.7,30.4,0,9.2,82.21,,2.4,20.3,63.46,Clear
2019-12-07,0.160595181,81.3,30,17.9,23.2,29.5,0,6.9,145.26,,2.4,16.5,61.97,Clear
2019-12-08,0.329369554,101.4,29,19,23.3,30.1,0,5.8,135.17,,2.4,39.4,64.61,Partially cloudy
2019-12-09,0.465611547,148,27,19,22.5,27.5,0,6.9,50.17,,2.2,42.5,68.15,Partially cloudy
2019-12-10,0.65586206,125.8,28,17.7,21.9,28.3,0,9.2,147,,2.2,19.4,67.02,Clear
2019-12-11,1.07615889,146.6,27,17,21.5,27.9,0,9.2,131.38,,2.2,24.3,67.54,Clear
2019-12-12,1.01704525,162.6,27,17,21.4,27.7,0,6.9,41.25,,2,11,69.09,Clear
2019-12-13,0.502245124,194.7,27,15.9,21.1,27.3,0,4.7,46.65,,1.9,6,69.64,Clear
2019-12-14,0.534009585,140.2,28,16.5,21.4,27.8,0,9.2,118.71,,2,2.3,69.66,Clear
2019-12-15,0.79909477,134,27.6,17,22,27.9,0,8.1,188.58,,2.1,7.3,69.87,Clear
2019-12-16,0.513104013,120.5,28,18,22.1,28.9,0,6.9,241.04,,2.3,23.2,68.52,Clear
2019-12-17,0.686942263,121.9,26,16,21.1,,0,9.2,281.63,,1.7,30.7,73.94,Partially cloudy
2019-12-18,0.498581632,146.8,20,15.9,18,,0,11.4,317.71,,1.6,32.9,81.7,Partially cloudy
2019-12-19,0.526095098,158.9,17,13,15.1,,0,6.9,274.58,,0.9,66.2,88.94,Partially cloudy
2019-12-20,0.318194985,161,18,14,15.7,,0,6.9,263.21,,1,64.8,86.84,Partially cloudy
2019-12-21,0.250963998,138.8,17,12.1,14.7,,0,8.2,218.17,,0.8,64.1,86.99,Partially cloudy
2019-12-22,0.457469204,123,18,13,15.4,,0,5.8,213.52,,1.1,59,82.28,Partially cloudy
2019-12-23,0.274566031,136.2,21.6,14.5,17.6,,0,8.1,265.04,,1.8,53.7,76.73,Partially cloudy
2019-12-24,0.567693783,216.8,22,13,16.4,,0,8.1,250.58,,0.9,55.9,84.84,Partially cloudy
2019-12-25,0.711891467,177.8,21,13,16.4,,0,5.8,186.39,,0.7,57.2,85.61,Partially cloudy
2019-12-26,0.928261842,271.3,21,13.4,17.2,,0.1,5.8,177.25,,0.9,67.4,82.74,"Rain, Partially cloudy"
2019-12-27,1.73209644,222.3,20,15,17,,8.88,11.4,226.42,,1,75.8,85.23,"Rain, Overcast"
2019-12-28,0.66253449,167.6,21,13.7,16.3,,0.75,10.3,293.67,,1.1,40.1,82.61,"Rain, Partially cloudy"
2019-12-29,0.281347964,162.9,25,13,18,,0,8.1,208.88,,1.5,11,74.24,Clear
2019-12-30,0.317453116,114.2,26,13,18.5,,0,6.9,128.67,,1.8,23.6,71.65,Clear
2019-12-31,0.354080724,174.5,27.2,13,20,27.7,0,9.2,153.67,,1.9,9.4,71.59,Clear
2020-01-01,0.470228436,204.7,28,15.5,21.4,27.8,0,4.7,104.09,,1.8,25.9,64.38,Partially cloudy
2020-01-02,0.491987564,146.5,28,16.4,21.7,28.6,0,6.9,97.25,,2.2,40.1,69.58,Partially cloudy
2020-01-03,0.230542305,50.1,21,17.4,19.1,,30.86,11.4,168.17,,2.4,84.1,84.46,"Rain, Overcast"
2020-01-04,0.579229998,61,23.4,17,19.7,,12.1,5.8,175.87,,2.2,65.9,77.79,"Rain, Partially cloudy"
2020-01-05,0.385468377,106.9,22.8,16,19.2,,0,8.1,247.67,,1.9,54.1,77.99,Partially cloudy
2020-01-06,0.492203325,128.7,22.4,14.4,17.7,,0,11.4,263.92,,1.7,13.5,79.17,Clear
2020-01-07,0.826516464,182.3,18,12.4,15.5,,0,9.2,262.21,,0.8,42.4,85.67,Partially cloudy
2020-01-08,0.370286831,130.9,22,14,16.7,,0,6.9,109.17,,1.1,49.8,81.45,Partially cloudy
2020-01-09,0.251136939,165.2,22,16,18.8,,0,5.8,120.42,,1.4,69.3,78.25,Partially cloudy
2020-01-10,0.803931671,141.6,24,16,19.3,,0,9.2,281.67,,1.5,25.3,73.43,Partially cloudy
2020-01-11,1.07717306,175.4,18.1,14,16.4,,0,9.2,280.42,,1,44.8,85.58,Partially cloudy
2020-01-12,0.401838611,200.6,18,14,15.3,,0,10.3,230,,0.7,52.4,89.34,Partially cloudy
2020-01-13,0.460126688,227,22,12,16.5,,0,4.7,189.17,,0.9,58.7,82.53,Partially cloudy
2020-01-14,0.457236153,247.2,23,13,17.4,,0,3.4,18.75,,0.6,53.1,85.93,Partially cloudy
2020-01-15,0.430824669,262.4,25,15,19.5,,0,6.9,77.92,,0.9,47.9,80.2,Partially cloudy
2020-01-16,0.639707886,211.8,27,15,20.4,27.5,0,5.8,39.58,,1.2,28.5,76.57,Partially cloudy
2020-01-17,0.477029645,130.4,29,16,21.3,29.1,0,6.9,32.5,,1.7,3.5,70.71,Clear
2020-01-18,0.630994957,167.6,29,18,22.4,28.6,0,5.8,68.33,,1.7,8.1,68.05,Clear
2020-01-19,0.692644209,195.3,27,17,21.2,27.3,0,11.4,170,,1.6,21.3,74.94,Clear
2020-01-20,0.919493776,138.4,24.1,16,19.2,,0,10.3,288.7,,1.9,28.9,71.96,Partially cloudy
2020-01-21,0.377362697,160.2,24,14,18.6,,0,8.1,280,,1.9,15.8,67.81,Clear
2020-01-22,0.419632771,177.8,24,14,18.8,,0,8.1,191.67,,1.6,7.4,69.26,Clear
2020-01-23,1.37787267,198.1,24,16,19,,0,6.9,145.83,,1.9,24.6,67.45,Clear
2020-01-24,0.711402093,202.1,25,14,18.3,,0,9.2,145,,1.4,15.5,74.17,Clear
2020-01-25,0.764551205,157.9,24,13,17.8,,0,6.9,210,,1.7,6.4,66.65,Clear
2020-01-26,0.99412995,174.7,24,13,18.6,,0,11.4,212.5,,2,9.2,67.39,Clear
2020-01-27,1.7216236,215.6,23,13,17.9,,0,6.9,213.33,,1.1,24.3,76.57,Clear
2020-01-28,1.41059588,272,24,14,18.5,,0,3.4,29.57,,1.2,37,74.52,Partially cloudy
2020-01-29,2.33674048,259.3,28.1,17,19.1,28.9,0,6.9,51,,0.7,66.8,84.79,Partially cloudy
2020-01-30,1.10803942,269.9,24,17,20.7,,0,6.9,85,,0.9,65.9,76.93,Partially cloudy
2020-01-31,1.54602824,210.5,25,18,20.8,,0,9.2,278.75,,1.1,38.8,76.93,Partially cloudy
2020-02-01,1.30680911,134.8,25,15,19.5,,0,9.2,275,,1.8,5.5,63.96,Clear
2020-02-02,0.650910973,113.9,24,15,19,,0,11.4,270.83,,2,1.2,63.73,Clear
2020-02-03,0.51370794,146.2,24,13,17.5,,0,10.3,195.83,,2.2,0,66.83,Clear
2020-02-04,0.517565351,142.8,25,14,19.4,,0,9.2,271.67,,2.1,12.4,62.29,Clear
2020-02-05,0.888000571,136.4,26,15,20.9,,0,9.2,264.17,,2.1,31.9,57.68,Partially cloudy
2020-02-06,0.637406731,149.8,25,15,19.8,,0,9.2,170.42,,1.9,3.5,62.47,Clear
2020-02-07,0.670205492,142.6,25,17,20.3,,0,9.2,175.83,,1.9,44.7,60.66,Partially cloudy
2020-02-08,0.286915232,152.8,24,17,20,,0,10.3,277.08,,1.8,65.8,62.76,Partially cloudy
2020-02-09,0.565267811,156.9,28,17,21.5,27.5,0,11.4,265.83,,2,35.8,62.6,Partially cloudy
2020-02-10,0.499981479,115.5,27,15,20.4,26.6,0,11.4,310.42,,2.2,0,56.79,Clear
2020-02-11,0.490353859,129.8,27,15,20.6,26.7,0,11.4,310.42,,2.3,0,59.42,Clear
2020-02-12,0.476401886,138.8,27,16,20.9,26.7,0,11.4,302.08,,2.1,4.6,61.83,Clear
2020-02-13,0.646210409,151,26,14,20.3,,0,9.2,230.42,,2,0,61.07,Clear
2020-02-14,1.18076357,255.3,27,16,20.6,27,0,6.9,137.73,,1.9,9.6,65.63,Clear
2020-02-15,1.5166876,163.6,29,19,23,30.3,0,9.2,86.25,,1.8,25,69.26,Clear
2020-02-16,1.25134403,187.6,29,18,23,29.8,0,9.2,209.17,,1.5,24.4,70.14,Clear
2020-02-17,1.636421,197.7,29,18,22.8,30.8,0,11.4,170.83,,1.7,0,68.76,Clear
2020-02-18,1.02458939,205.8,29,17,22.5,29.5,0,10.3,172.92,,1.6,8.1,68.35,Clear
2020-02-19,1.07387683,212.1,30,17.2,23.5,30,0,9.2,137.67,,2.3,2.1,61.55,Clear
2020-02-20,0.687740474,273.8,30,18,23.5,30,0,5.8,109.83,,2,25.1,64.94,Partially cloudy
2020-02-21,0.634241335,186.3,31,17,23.3,30.3,0,11.4,97.29,,2,17.9,62.36,Clear
2020-02-22,0.425326039,138.2,31.2,17.6,23.8,30.6,0,6.9,175.46,,2.3,9.1,60.43,Clear
2020-02-23,0.560648824,167.5,31.2,18.7,24.9,31,0,6.9,123.96,,2.2,42.5,61.68,Partially cloudy
2020-02-24,0.39436594,195.6,29,19.7,24,29.5,0,10.3,150.67,,1.9,57.1,70.26,Partially cloudy
2020-02-25,0.384090118,167.6,24,19.9,21.3,,0.21,9.2,146.63,,1.5,70.8,78.52,"Rain, Partially cloudy"
2020-02-26,0.338675732,108.4,27,18,21.5,27.7,2.8,9.2,148.83,,1.9,43.4,71.43,"Rain, Partially cloudy"
2020-02-27,0.659606608,128.5,26.1,17.1,22,,0,5.8,221.19,,2,41.5,68.78,Partially cloudy
2020-02-28,0.308675732,106.7,30,17.5,23.7,29.2,0,11.4,219.57,,2.3,4.2,56.91,Clear
2020-02-29,0.264296609,114,32,18.6,25.7,31,0,8.1,224,,2.4,1.3,51.12,Clear
2020-03-01,0.577071273,125,31.1,18,25.2,31.4,0,8.1,198.33,,2.2,0,58.39,Clear
2020-03-02,1.19464499,146.1,31,19.7,25.2,31.9,0,9.2,258.46,,2.4,18.8,63.13,Clear
2020-03-03,1.08926215,111.4,30,19,23.7,31.9,29.66,20.8,208.42,,2.3,48.7,67.72,"Rain, Partially cloudy"
2020-03-04,2.65699477,96.9,30.2,20.5,24.8,30.8,13,12.8,175.13,,2.4,56,64.03,"Rain, Partially cloudy"
2020-03-05,0.927321509,76.1,30,19.7,24.9,30.4,32.2,12.8,177.79,,2.5,52.1,63.58,"Rain, Partially cloudy"
2020-03-06,1.63533863,90.6,31,20,24.8,32.4,12.4,11.4,133.46,,2.4,62.2,68.85,"Rain, Partially cloudy"
2020-03-07,0.484757318,83.4,28.1,21,23.2,28.3,0.51,13.9,133.13,,2.1,56.6,72.28,"Rain, Partially cloudy"
2020-03-08,0.44781765,167.5,29.4,19.6,25.1,30.7,0.84,6.9,209.87,,2.4,56.5,70.55,"Rain, Partially cloudy"
2020-03-09,0.315504921,91.2,30,18.8,24.3,29.7,0,8.1,215.38,,2.4,21,61.9,Clear
2020-03-10,0.279406025,104.8,31,17.3,24.5,30.3,0,9.2,254.04,,2.5,2.7,55.22,Clear
2020-03-11,0.780364828,123.3,32,18.9,25.7,31.6,0,11.4,102.17,,2.5,23.9,54.34,Clear
2020-03-12,0.783949562,131.2,33.1,21,27,33.8,0,6.9,152.33,,2.3,37.5,57.67,Partially cloudy
2020-03-13,0.766093546,115,33.4,23,27.9,38.1,0,9.2,170.75,,2.4,9.7,63.62,Clear
2020-03-14,0.453087926,83.6,33,23,27.1,34.5,0,17.2,321.58,,2.5,39.1,58.5,Partially cloudy
2020-03-15,0.401944336,62.5,33,20.9,25.8,42,0,13.9,268.33,,2.6,36.7,62.24,Partially cloudy
2020-03-16,0.461559213,80.8,33,21.9,26.6,33.5,0,10.3,287.29,,2.5,22.8,56.85,Clear
2020-03-17,0.815020765,82.9,32,22,26.8,31.6,0,9.2,187.38,,2.5,34.3,53.38,Partially cloudy
2020-03-18,0.666914943,87.6,32,21.9,26.8,31.9,0,8.1,153.71,,2.6,24.8,54.83,Clear
2020-03-19,0.532267735,95.8,32.4,19.9,26.6,32,0,8.1,107.46,,2.6,19.9,52.35,Clear
2020-03-20,1.45221706,157.5,33,23,26.9,35.3,0.7,13.9,144.17,,2.4,60.1,62.38,"Rain, Partially cloudy"
2020-03-21,0.52079877,140.4,34,20.2,26.9,33.3,2,10.3,117.22,,2.4,44.4,58.83,"Rain, Partially cloudy"
2020-03-22,0.415384892,45.8,31,21,25.1,30.6,1.5,11.4,148.79,,2.5,69,62.82,"Rain, Partially cloudy"
2020-03-23,0.567257977,76.3,31,19.9,25.6,32.4,0,5.8,191.54,,2.6,31.3,62.33,Partially cloudy
2020-03-24,0.48115067,130.6,32,21,26.7,32.9,1.7,5.8,119.08,,2.3,24.7,60,Rain
2020-03-25,0.607537232,138.1,34,21.4,27.5,35.1,0,11.4,148.08,,2.4,15.1,58.63,Clear
2020-03-26,0.770357855,134,35,23,29,37.7,0,9.2,181.91,,2.4,19.5,58.03,Clear
2020-03-27,0.541838029,99.5,35.9,23.6,29.4,35.7,0,11.4,148.21,,2.2,10.3,54.32,Clear
2020-03-28,0.373193498,78.2,36,25.5,30.5,42,0,13.9,170.58,,2.6,1.3,59.23,Clear
2020-03-29,0.224790518,48.6,36,24,30.1,35.1,0,11.4,153.29,,2.7,0.6,49.8,Clear
2020-03-30,0.146552279,47.3,35,24,29.1,33.7,0,11.4,242.13,,2.6,11.7,43.72,Clear
2020-03-31,0.225995581,85.7,36,22.1,29.1,35.8,0,11.4,120.78,,2.7,20,43.93,Clear
2020-04-01,0.332132916,123.8,37,22.7,29.7,40.1,0,9.2,159.83,,2.7,2.8,51.16,Clear
2020-04-02,0.615514312,66.1,37,24,29.1,42.1,1.5,13.9,190.67,,2.4,35.2,62.14,"Rain, Partially cloudy"
2020-04-03,0.548592483,78.8,34.7,24,27.9,41,66.6,16.1,146.5,40.3,2.6,54.4,68.75,"Rain, Partially cloudy"
2020-04-04,0.262981055,62,36,24,29.1,39.1,0,9.2,111.05,,2.7,40.2,57.1,Partially cloudy
2020-04-05,0.541130016,95.8,36.1,25,29.5,43.3,22,11.4,105.63,,2.7,45.8,63.97,"Rain, Partially cloudy"
2020-04-06,0.266040276,107,38,23.7,29.6,39.3,0,13.9,131.7,,2.7,0.1,54.8,Clear
2020-04-07,0.382183135,52.5,38,25.4,30.7,38.1,0,13.9,218.04,,2.6,4.9,54.38,Clear
2020-04-08,0.407956096,47.8,32,26.2,28.6,37.7,0.4,11.4,172.25,,2.5,52.1,70.22,"Rain, Partially cloudy"
2020-04-09,0.344849715,55.2,36,25.1,30.2,40.8,0,9.2,161,,2.4,39.6,63.66,Partially cloudy
2020-04-10,0.481435414,52.5,37,24.7,30.5,38.7,0,11.4,170.79,,2.6,19.5,57.29,Clear
2020-04-11,0.397122776,28.9,37,23,29.9,40.1,0.4,19.7,212.21,,2.6,36.8,60.95,"Rain, Partially cloudy"
2020-04-12,0.46140557,33.7,31.2,21.8,26.1,32.5,2.03,20.8,90.63,,2.6,44.8,69.04,"Rain, Partially cloudy"
2020-04-13,0.647274514,74.9,34.1,24.1,29.3,38.4,0,8.1,86.46,,2.7,42.9,60.66,Partially cloudy
2020-04-14,0.842032153,70.4,35.7,26,30.4,40.5,6.8,6.9,106.67,,2.7,44.3,64.19,"Rain, Partially cloudy"
2020-04-15,0.67603466,33.3,33.4,24,27.7,40.6,3.6,23,136.54,,2.6,54.8,73.83,"Rain, Partially cloudy"
2020-04-16,0.464686551,41.8,33.8,21,27.1,34.9,0.8,11.4,113.71,,2.6,47.5,62.58,"Rain, Partially cloudy"
2020-04-17,0.647093259,32,33,26,28.2,38.1,0,13.9,110.04,,2.6,66.5,69.48,Partially cloudy
2020-04-18,0.590304171,34.4,34.4,25,28.6,41.6,6,13.9,140.25,,2.6,75.6,75.14,"Rain, Overcast"
2020-04-19,0.30668106,31.1,35,22.7,28.7,39.5,44.3,18.3,163.08,,2.6,46.7,66.94,"Rain, Partially cloudy"
2020-04-20,0.549707135,33.1,32,22.4,27.5,39.2,19.3,13.9,163.83,,2.6,74.4,75.24,"Rain, Partially cloudy"
2020-04-21,0.380518945,57.7,30.4,24,26.9,32.6,1.4,16.1,167.92,,2.6,77.2,71.79,"Rain, Overcast"
2020-04-22,0.350518945,53,32.8,23,27.4,34.6,21.09,11.4,194.58,,2.6,67,66.16,"Rain, Partially cloudy"
2020-04-23,0.326231895,42.4,32,23.6,26.7,35.8,49.47,11.4,123,,2.4,69.8,78.48,"Rain, Partially cloudy"
2020-04-24,0.524364466,42.4,30.2,22,24.4,34.2,23.82,152.1,126.13,,2.6,79.3,80.62,"Rain, Overcast"
2020-04-25,0.377020134,34.9,31,22.3,26.2,35,9.27,11.4,117.09,,2.6,73.9,72.68,"Rain, Partially cloudy"
2020-04-26,0.386129219,26.6,31,22,24.3,34.9,53.14,11.4,120.63,,2.6,73.1,83.93,"Rain, Partially cloudy"
2020-04-27,0.162670993,37,32,21.8,26.1,35,36.8,8.1,119.04,,2.7,62.4,74.57,"Rain, Partially cloudy"
2020-04-28,0.686347267,49.2,30,23.6,25.7,34.2,4.29,11.4,54.54,,2.6,76.7,82.82,"Rain, Overcast"
2020-04-29,0.179420714,38.4,31,23,26.5,35.3,4.2,9.2,120.79,,2.6,69.8,75.17,"Rain, Partially cloudy"
2020-04-30,0.163581121,43.9,32,23,26.1,36.8,2.9,18.3,95.25,,2.6,61.4,80.08,"Rain, Partially cloudy"
2020-05-01,0.397161409,59.8,29,24,25.4,32,15.09,85.2,145.13,,2.6,63.2,84.57,"Rain, Partially cloudy"
2020-05-02,0.197741849,45,30,23,25.8,34.6,20.1,13.9,98.96,,2.5,79.4,82.42,"Rain, Overcast"
2020-05-03,0.199444671,35.4,31.4,23,27.2,36.2,10.56,9.2,129,,2.7,68.3,75.09,"Rain, Partially cloudy"
2020-05-04,0.677052664,59.9,35,24.8,29.3,40.6,0,6.9,115.48,,2.6,54.6,70.94,Partially cloudy
2020-05-05,0.47403821,33.9,35,25,29.6,42.2,0,11.4,183.5,,2.6,52.5,71.04,Partially cloudy
2020-05-06,0.100111589,33.8,31,23,26.8,35.5,43.46,18.3,122.79,,2.5,71.4,79.65,"Rain, Partially cloudy"
2020-05-07,0.070826663,83.8,33,22.5,27.7,39.3,9.9,18.3,82.63,,2.6,52.5,76.11,"Rain, Partially cloudy"
2020-05-08,0.210113686,64.4,34,22.1,27.9,38.8,9.5,11.4,130.83,,2.6,45,70.2,"Rain, Partially cloudy"
2020-05-09,0.279335887,74.1,34.4,24.2,29.2,41.2,22.96,13.1,95.79,,2.6,53.2,74.5,"Rain, Partially cloudy"
2020-05-10,0.460809574,61.3,34.8,25,28.4,40,5,12.8,75.95,,2.6,62.8,71.37,"Rain, Partially cloudy"
2020-05-11,0.397996231,56,34.3,25,28.6,42.8,4,11.4,174.91,,2.6,66.2,69.73,"Rain, Partially cloudy"
2020-05-12,0.389510167,56.3,34.9,25,29.8,38.9,0,4.7,156.21,,2.7,30.9,65.77,Partially cloudy
2020-05-13,0.758523319,48.4,34,25,28.9,38.7,19.3,18.3,198.71,,2.5,70.9,69.63,"Rain, Partially cloudy"
2020-05-14,1.18367152,62.7,34.1,24,28.6,39.1,33.18,13.9,129.58,,2.4,68,69.81,"Rain, Partially cloudy"
2020-05-15,0.395801255,43.4,34,26,28.8,42.8,30.54,11.4,151.7,31.1,2.7,73.7,77.13,"Rain, Partially cloudy"
2020-05-16,0.404963274,40.4,35,24,29.8,46,18,13.9,150.17,,2.6,58.8,71.75,"Rain, Partially cloudy"
2020-05-17,0.409057924,28.9,34.7,26.6,30.7,44.2,0,17.2,186.79,,2.6,63.5,67.79,Partially cloudy
2020-05-18,0.267174877,41,35.9,27,31.2,40.6,0,11.4,179.25,,2.7,42.2,61.43,Partially cloudy
2020-05-19,0.444963274,42.4,34,27,30,42,13.85,49.4,108.67,,2.6,80.2,71.86,"Rain, Overcast"
2020-05-27,0.175000008,18.3,30,22.2,25.7,34.2,146.03,26.4,152.63,,2.3,83.9,85.39,"Rain, Overcast"
2020-05-28,0.431103648,24.4,31,22.9,27.7,36.2,17.71,13.9,138.58,,2.6,72.5,73.23,"Rain, Partially cloudy"
2020-05-29,0.439190107,30.2,33.4,25.2,28.2,41.7,3.59,13.9,76.96,,2.6,66.8,76.01,"Rain, Partially cloudy"
2020-05-30,0.460000022,22.3,31.7,25,27.7,36.9,6,13.9,103.67,,2.7,66.2,71.96,"Rain, Partially cloudy"
2020-05-31,0.902487126,30.4,34.4,26.5,29.4,39.4,0,13.9,123.58,,2.7,70.2,69.86,Partially cloudy
2020-06-01,0.563000027,34.1,34.1,25,29.4,40.6,0,13.9,188.75,,2.7,63.6,68.04,Partially cloudy
2020-06-02,0.697508195,43.8,34.4,25,29.5,40.7,4.4,17.2,193.67,,2.7,52.4,70.92,"Rain, Partially cloudy"
2020-06-03,0.530268137,28.5,32.7,26,28.9,39.2,17.92,16.1,167.29,,2.5,72.6,75.75,"Rain, Partially cloudy"
2020-06-04,0.530268137,28.5,33.7,24,27.6,42.7,31.8,23,142.92,,2.4,79.2,81.34,"Rain, Overcast"
2020-06-05,0.209658178,41.4,32.4,24,28.3,41.1,23.2,11.4,141.21,,2.5,78.3,78.2,"Rain, Overcast"
2020-06-06,0.189658178,31.4,32.7,25.6,28.8,42.3,10.87,13.9,189.08,,2.6,81.1,80.17,"Rain, Overcast"
2020-06-07,0.940265606,52.6,36,26,30.4,43.2,0.4,11.4,190.42,,2.6,65.4,71.42,"Rain, Partially cloudy"
2020-06-08,1.54100007,54.8,31.7,26,28.9,39.3,4,13.9,77.04,,2.7,74.7,76.71,"Rain, Partially cloudy"
2020-06-09,0.816850023,63.5,35.1,27.2,30.2,41.3,0,9.2,66.46,,2.7,53.3,66.1,Partially cloudy
2020-06-10,0.545803222,45,33,26,29.5,40.8,29.02,8.1,83.04,,2.5,74.1,74.18,"Rain, Partially cloudy"
2020-06-11,0.29856569,32.4,29.2,27,28,35.3,7.55,11.4,72.04,,2.5,78,82.29,"Rain, Overcast"
2020-06-12,0.225624797,23,32,27,29,37.9,15.91,6.9,110.29,,2.6,74.4,75.74,"Rain, Partially cloudy"
2020-06-13,0.239806456,24.5,29,26,27.8,34.5,50.65,11.4,105.96,,2.4,84.7,83.6,"Rain, Overcast"
2020-06-14,0.170214485,30,32.2,27,29.2,40,19.03,11.4,125.83,,2.6,66,76.26,"Rain, Partially cloudy"
2020-06-15,0.230000011,34.1,34,28,30.5,42.1,6.5,16.1,133.17,,2.7,62.5,68.86,"Rain, Partially cloudy"
2020-06-16,0.459934599,37.4,35,27,30.4,45.3,12.81,17.2,166,,2.6,73.7,71.03,"Rain, Partially cloudy"
2020-06-17,0.344426665,38.2,28.7,26.7,27.3,35.4,39.36,13.9,166.27,,2.6,83.2,88.75,"Rain, Overcast"
2020-06-18,0.209783544,23.6,31,26.8,28.4,39.1,51.43,13.9,160.46,,2.5,84.7,84.31,"Rain, Overcast"
2020-06-19,0.503000024,30.5,30,26,28.3,38,91.1,11.4,135.25,,2.5,78.5,82.34,"Rain, Overcast"
2020-06-20,0.383675048,28.8,32.6,27,29.8,41.5,4.9,13.9,155.54,,2.7,62.6,74.17,"Rain, Partially cloudy"
